year,month,day,hour,y_hat,y
2015.0,8.0,19.0,14.0,18230.91,20276.0
2015.0,8.0,19.0,15.0,18834.531,20649.0
2015.0,8.0,19.0,16.0,19229.598,20616.0
2015.0,8.0,19.0,17.0,19463.17,20580.0
2015.0,8.0,19.0,18.0,19675.992,20416.0
2015.0,8.0,19.0,19.0,19697.197,20068.0
2015.0,8.0,19.0,20.0,19397.719,19352.0
2015.0,8.0,19.0,21.0,18870.15,19257.0
2015.0,8.0,19.0,22.0,18811.346,18597.0
2015.0,8.0,19.0,23.0,18492.322,17143.0
2015.0,8.0,20.0,0.0,17223.645,15734.0
2015.0,8.0,20.0,1.0,15013.552,14564.0
2015.0,8.0,20.0,2.0,13961.692,13841.0
2015.0,8.0,20.0,3.0,13264.006,13326.0
2015.0,8.0,20.0,4.0,12829.779,13115.0
2015.0,8.0,20.0,5.0,12591.684,13160.0
2015.0,8.0,20.0,6.0,12618.401,13543.0
2015.0,8.0,20.0,7.0,13139.116,14821.0
2015.0,8.0,20.0,8.0,14151.814,15454.0
2015.0,8.0,20.0,9.0,14705.518,15445.0
2015.0,8.0,20.0,10.0,15110.703,16242.0
2015.0,8.0,20.0,11.0,15579.901,16650.0
2015.0,8.0,20.0,12.0,16174.222,17021.0
2015.0,8.0,20.0,13.0,16681.064,17436.0
2015.0,8.0,20.0,14.0,17231.297,17760.0
2015.0,8.0,20.0,15.0,17746.031,18016.0
2015.0,8.0,20.0,16.0,18073.197,18044.0
2015.0,8.0,20.0,17.0,18282.1,18285.0
2015.0,8.0,20.0,18.0,18485.361,18008.0
2015.0,8.0,20.0,19.0,18489.316,17605.0
2015.0,8.0,20.0,20.0,18111.354,16895.0
2015.0,8.0,20.0,21.0,17639.318,16695.0
2015.0,8.0,20.0,22.0,17567.164,16346.0
2015.0,8.0,20.0,23.0,17273.062,15036.0
2015.0,8.0,21.0,0.0,16118.856,13786.0
2015.0,8.0,21.0,1.0,14555.439,12730.0
2015.0,8.0,21.0,2.0,13446.356,12176.0
2015.0,8.0,21.0,3.0,12720.992,11804.0
2015.0,8.0,21.0,4.0,12265.102,11557.0
2015.0,8.0,21.0,5.0,12011.195,11662.0
2015.0,8.0,21.0,6.0,12053.325,12138.0
2015.0,8.0,21.0,7.0,12618.739,13225.0
2015.0,8.0,21.0,8.0,13720.902,13757.0
2015.0,8.0,21.0,9.0,14321.494,14187.0
2015.0,8.0,21.0,10.0,14893.905,14784.0
2015.0,8.0,21.0,11.0,15567.325,15613.0
2015.0,8.0,21.0,12.0,16389.312,15994.0
2015.0,8.0,21.0,13.0,17045.28,16536.0
2015.0,8.0,21.0,14.0,17629.996,16913.0
2015.0,8.0,21.0,15.0,18174.445,17185.0
2015.0,8.0,21.0,16.0,18428.582,17420.0
2015.0,8.0,21.0,17.0,18512.812,17604.0
2015.0,8.0,21.0,18.0,18512.697,17426.0
2015.0,8.0,21.0,19.0,18226.768,17090.0
2015.0,8.0,21.0,20.0,17582.83,16364.0
2015.0,8.0,21.0,21.0,16789.03,15864.0
2015.0,8.0,21.0,22.0,16599.865,15437.0
2015.0,8.0,21.0,23.0,16206.809,14390.0
2015.0,8.0,22.0,0.0,15025.898,13207.0
2015.0,8.0,22.0,1.0,14931.216,12194.0
2015.0,8.0,22.0,2.0,13962.622,11620.0
2015.0,8.0,22.0,3.0,13236.582,11252.0
2015.0,8.0,22.0,4.0,12783.061,11030.0
2015.0,8.0,22.0,5.0,12464.058,10811.0
2015.0,8.0,22.0,6.0,12311.844,10976.0
2015.0,8.0,22.0,7.0,12391.613,11199.0
2015.0,8.0,22.0,8.0,12589.541,11316.0
2015.0,8.0,22.0,9.0,12764.004,12030.0
2015.0,8.0,22.0,10.0,13605.02,12730.0
2015.0,8.0,22.0,11.0,14538.154,13471.0
2015.0,8.0,22.0,12.0,15445.052,14174.0
2015.0,8.0,22.0,13.0,16276.89,14718.0
2015.0,8.0,22.0,14.0,16989.67,15230.0
2015.0,8.0,22.0,15.0,17525.07,15610.0
2015.0,8.0,22.0,16.0,17910.193,16183.0
2015.0,8.0,22.0,17.0,18157.072,16595.0
2015.0,8.0,22.0,18.0,18349.236,16651.0
2015.0,8.0,22.0,19.0,18357.424,16408.0
2015.0,8.0,22.0,20.0,17984.312,15746.0
2015.0,8.0,22.0,21.0,17288.188,15363.0
2015.0,8.0,22.0,22.0,16980.357,14909.0
2015.0,8.0,22.0,23.0,16557.648,13907.0
2015.0,8.0,23.0,0.0,15518.694,12902.0
2015.0,8.0,23.0,1.0,14999.963,11863.0
2015.0,8.0,23.0,2.0,14020.365,11286.0
2015.0,8.0,23.0,3.0,13309.321,10944.0
2015.0,8.0,23.0,4.0,12839.86,10729.0
2015.0,8.0,23.0,5.0,12518.933,10562.0
2015.0,8.0,23.0,6.0,12340.735,10649.0
2015.0,8.0,23.0,7.0,12344.026,10858.0
2015.0,8.0,23.0,8.0,12505.399,11035.0
2015.0,8.0,23.0,9.0,12663.419,11799.0
2015.0,8.0,23.0,10.0,13578.681,12578.0
2015.0,8.0,23.0,11.0,14566.077,13340.0
2015.0,8.0,23.0,12.0,15435.883,14240.0
2015.0,8.0,23.0,13.0,16263.324,15136.0
2015.0,8.0,23.0,14.0,17019.285,15889.0
2015.0,8.0,23.0,15.0,17599.1,16475.0
2015.0,8.0,23.0,16.0,17976.664,16958.0
2015.0,8.0,23.0,17.0,18292.094,17408.0
2015.0,8.0,23.0,18.0,18591.309,17587.0
2015.0,8.0,23.0,19.0,18779.918,17349.0
2015.0,8.0,23.0,20.0,18548.533,16982.0
2015.0,8.0,23.0,21.0,17998.7,16821.0
2015.0,8.0,23.0,22.0,17984.424,16227.0
2015.0,8.0,23.0,23.0,17533.32,15116.0
2015.0,8.0,24.0,0.0,16457.87,14100.0
2015.0,8.0,24.0,1.0,14338.645,13171.0
2015.0,8.0,24.0,2.0,13408.21,12552.0
2015.0,8.0,24.0,3.0,12744.8,12285.0
2015.0,8.0,24.0,4.0,12342.157,12006.0
2015.0,8.0,24.0,5.0,12075.191,12160.0
2015.0,8.0,24.0,6.0,12081.572,12775.0
2015.0,8.0,24.0,7.0,12522.329,13857.0
2015.0,8.0,24.0,8.0,13409.249,14330.0
2015.0,8.0,24.0,9.0,13873.331,14940.0
2015.0,8.0,24.0,10.0,14540.914,15687.0
2015.0,8.0,24.0,11.0,15375.205,16351.0
2015.0,8.0,24.0,12.0,16371.218,16891.0
2015.0,8.0,24.0,13.0,17336.531,17235.0
2015.0,8.0,24.0,14.0,18374.05,17559.0
2015.0,8.0,24.0,15.0,19346.531,17986.0
2015.0,8.0,24.0,16.0,19910.754,18148.0
2015.0,8.0,24.0,17.0,20349.72,18272.0
2015.0,8.0,24.0,18.0,20662.824,18044.0
2015.0,8.0,24.0,19.0,20642.793,17697.0
2015.0,8.0,24.0,20.0,20020.365,16993.0
2015.0,8.0,24.0,21.0,19123.65,16843.0
2015.0,8.0,24.0,22.0,18786.018,16268.0
2015.0,8.0,24.0,23.0,18019.408,14807.0
2015.0,8.0,25.0,0.0,16499.887,13510.0
2015.0,8.0,25.0,1.0,15570.442,12560.0
2015.0,8.0,25.0,2.0,14472.756,12097.0
2015.0,8.0,25.0,3.0,13736.278,11754.0
2015.0,8.0,25.0,4.0,13258.191,11487.0
2015.0,8.0,25.0,5.0,13000.434,11575.0
2015.0,8.0,25.0,6.0,13041.507,12219.0
2015.0,8.0,25.0,7.0,13669.359,13206.0
2015.0,8.0,25.0,8.0,14930.981,13719.0
2015.0,8.0,25.0,9.0,15311.685,14234.0
2015.0,8.0,25.0,10.0,15708.026,14561.0
2015.0,8.0,25.0,11.0,16274.626,15064.0
2015.0,8.0,25.0,12.0,17101.324,15325.0
2015.0,8.0,25.0,13.0,17963.596,15635.0
2015.0,8.0,25.0,14.0,18920.988,15711.0
2015.0,8.0,25.0,15.0,19771.557,15868.0
2015.0,8.0,25.0,16.0,20431.205,15923.0
2015.0,8.0,25.0,17.0,20866.219,15945.0
2015.0,8.0,25.0,18.0,21249.547,15723.0
2015.0,8.0,25.0,19.0,21391.68,15473.0
2015.0,8.0,25.0,20.0,21172.574,15219.0
2015.0,8.0,25.0,21.0,20477.871,15426.0
2015.0,8.0,25.0,22.0,20250.426,14869.0
2015.0,8.0,25.0,23.0,19643.594,13729.0
2015.0,8.0,26.0,0.0,18054.936,12721.0
2015.0,8.0,26.0,1.0,15289.419,11973.0
2015.0,8.0,26.0,2.0,14108.63,11550.0
2015.0,8.0,26.0,3.0,13332.985,11328.0
2015.0,8.0,26.0,4.0,12830.815,11241.0
2015.0,8.0,26.0,5.0,12536.355,11291.0
2015.0,8.0,26.0,6.0,12561.13,11812.0
2015.0,8.0,26.0,7.0,13158.989,12944.0
2015.0,8.0,26.0,8.0,14387.27,13409.0
2015.0,8.0,26.0,9.0,15034.73,13698.0
2015.0,8.0,26.0,10.0,15445.417,13970.0
2015.0,8.0,26.0,11.0,16001.262,14354.0
2015.0,8.0,26.0,12.0,16791.404,14496.0
2015.0,8.0,26.0,13.0,17439.268,14798.0
2015.0,8.0,26.0,14.0,18075.006,14992.0
2015.0,8.0,26.0,15.0,18663.783,15056.0
2015.0,8.0,26.0,16.0,19049.303,15054.0
2015.0,8.0,26.0,17.0,19258.248,15165.0
2015.0,8.0,26.0,18.0,19396.137,15051.0
2015.0,8.0,26.0,19.0,19283.732,14884.0
2015.0,8.0,26.0,20.0,18678.533,14706.0
2015.0,8.0,26.0,21.0,17983.219,15041.0
2015.0,8.0,26.0,22.0,17694.02,14837.0
2015.0,8.0,26.0,23.0,17044.54,13665.0
2015.0,8.0,27.0,0.0,15681.329,12652.0
2015.0,8.0,27.0,1.0,14503.679,11921.0
2015.0,8.0,27.0,2.0,13513.816,11583.0
2015.0,8.0,27.0,3.0,12846.877,11230.0
2015.0,8.0,27.0,4.0,12440.103,11172.0
2015.0,8.0,27.0,5.0,12216.664,11402.0
2015.0,8.0,27.0,6.0,12258.063,11987.0
2015.0,8.0,27.0,7.0,12795.167,13228.0
2015.0,8.0,27.0,8.0,13805.835,13662.0
2015.0,8.0,27.0,9.0,14320.814,14005.0
2015.0,8.0,27.0,10.0,14788.618,14463.0
2015.0,8.0,27.0,11.0,15320.454,14806.0
2015.0,8.0,27.0,12.0,15980.204,15129.0
2015.0,8.0,27.0,13.0,16538.816,15425.0
2015.0,8.0,27.0,14.0,17070.33,15626.0
2015.0,8.0,27.0,15.0,17523.85,15477.0
2015.0,8.0,27.0,16.0,17839.928,15508.0
2015.0,8.0,27.0,17.0,18029.182,16063.0
2015.0,8.0,27.0,18.0,18190.148,16196.0
2015.0,8.0,27.0,19.0,18183.697,16037.0
2015.0,8.0,27.0,20.0,17796.832,15742.0
2015.0,8.0,27.0,21.0,17271.752,15947.0
2015.0,8.0,27.0,22.0,17261.9,15353.0
2015.0,8.0,27.0,23.0,16909.71,14188.0
2015.0,8.0,28.0,0.0,15712.9,13036.0
2015.0,8.0,28.0,1.0,13975.529,12242.0
2015.0,8.0,28.0,2.0,12972.768,11651.0
2015.0,8.0,28.0,3.0,12301.905,11464.0
2015.0,8.0,28.0,4.0,11899.8955,11261.0
2015.0,8.0,28.0,5.0,11676.117,11317.0
2015.0,8.0,28.0,6.0,11715.216,11875.0
2015.0,8.0,28.0,7.0,12245.4375,12992.0
2015.0,8.0,28.0,8.0,13271.28,13516.0
2015.0,8.0,28.0,9.0,13836.793,13898.0
2015.0,8.0,28.0,10.0,14419.533,14476.0
2015.0,8.0,28.0,11.0,15109.311,15172.0
2015.0,8.0,28.0,12.0,15923.718,15642.0
2015.0,8.0,28.0,13.0,16594.094,16147.0
2015.0,8.0,28.0,14.0,17166.781,16619.0
2015.0,8.0,28.0,15.0,17661.484,16887.0
2015.0,8.0,28.0,16.0,17916.45,17183.0
2015.0,8.0,28.0,17.0,18018.045,17397.0
2015.0,8.0,28.0,18.0,18051.568,17144.0
2015.0,8.0,28.0,19.0,17787.098,16600.0
2015.0,8.0,28.0,20.0,17297.832,15863.0
2015.0,8.0,28.0,21.0,16639.695,15748.0
2015.0,8.0,28.0,22.0,16418.674,15189.0
2015.0,8.0,28.0,23.0,15988.985,14096.0
2015.0,8.0,29.0,0.0,14905.021,12926.0
2015.0,8.0,29.0,1.0,15036.198,11971.0
2015.0,8.0,29.0,2.0,14058.277,11424.0
2015.0,8.0,29.0,3.0,13367.094,11035.0
2015.0,8.0,29.0,4.0,12939.277,10861.0
2015.0,8.0,29.0,5.0,12659.257,10815.0
2015.0,8.0,29.0,6.0,12573.492,10990.0
2015.0,8.0,29.0,7.0,12780.026,11314.0
2015.0,8.0,29.0,8.0,13261.494,11613.0
2015.0,8.0,29.0,9.0,13584.841,12172.0
2015.0,8.0,29.0,10.0,14367.59,12932.0
2015.0,8.0,29.0,11.0,15210.94,13740.0
2015.0,8.0,29.0,12.0,16058.365,14558.0
2015.0,8.0,29.0,13.0,16781.398,15303.0
2015.0,8.0,29.0,14.0,17372.283,15835.0
2015.0,8.0,29.0,15.0,17842.543,16190.0
2015.0,8.0,29.0,16.0,18136.338,16607.0
2015.0,8.0,29.0,17.0,18297.396,16780.0
2015.0,8.0,29.0,18.0,18366.703,16696.0
2015.0,8.0,29.0,19.0,18201.379,16421.0
2015.0,8.0,29.0,20.0,17745.639,15748.0
2015.0,8.0,29.0,21.0,17130.162,15810.0
2015.0,8.0,29.0,22.0,16905.559,15281.0
2015.0,8.0,29.0,23.0,16346.108,14317.0
2015.0,8.0,30.0,0.0,15286.372,13315.0
2015.0,8.0,30.0,1.0,14691.131,12465.0
2015.0,8.0,30.0,2.0,13639.858,11926.0
2015.0,8.0,30.0,3.0,12890.285,11352.0
2015.0,8.0,30.0,4.0,12401.493,11141.0
2015.0,8.0,30.0,5.0,12059.549,11042.0
2015.0,8.0,30.0,6.0,11873.11,11115.0
2015.0,8.0,30.0,7.0,11935.427,11320.0
2015.0,8.0,30.0,8.0,12254.394,11431.0
2015.0,8.0,30.0,9.0,12471.118,12291.0
2015.0,8.0,30.0,10.0,13206.811,13153.0
2015.0,8.0,30.0,11.0,14089.406,14051.0
2015.0,8.0,30.0,12.0,14922.475,14829.0
2015.0,8.0,30.0,13.0,15746.054,15765.0
2015.0,8.0,30.0,14.0,16598.908,16417.0
2015.0,8.0,30.0,15.0,17327.912,16924.0
2015.0,8.0,30.0,16.0,17869.73,17220.0
2015.0,8.0,30.0,17.0,18320.852,17540.0
2015.0,8.0,30.0,18.0,18673.3,17711.0
2015.0,8.0,30.0,19.0,18766.328,17462.0
2015.0,8.0,30.0,20.0,18339.615,17080.0
2015.0,8.0,30.0,21.0,17755.363,17179.0
2015.0,8.0,30.0,22.0,17569.129,16450.0
2015.0,8.0,30.0,23.0,16917.826,15225.0
2015.0,8.0,31.0,0.0,15676.449,14041.0
2015.0,8.0,31.0,1.0,14017.017,13169.0
2015.0,8.0,31.0,2.0,13102.443,12480.0
2015.0,8.0,31.0,3.0,12484.147,12149.0
2015.0,8.0,31.0,4.0,12120.463,12000.0
2015.0,8.0,31.0,5.0,11924.795,12093.0
2015.0,8.0,31.0,6.0,11987.8,12776.0
2015.0,8.0,31.0,7.0,12506.176,14093.0
2015.0,8.0,31.0,8.0,13533.776,14642.0
2015.0,8.0,31.0,9.0,14097.524,15241.0
2015.0,8.0,31.0,10.0,14545.337,16049.0
2015.0,8.0,31.0,11.0,15032.547,17216.0
2015.0,8.0,31.0,12.0,15582.646,18196.0
2015.0,8.0,31.0,13.0,16109.967,18948.0
2015.0,8.0,31.0,14.0,16730.5,19558.0
2015.0,8.0,31.0,15.0,17329.018,20047.0
2015.0,8.0,31.0,16.0,17719.617,20370.0
2015.0,8.0,31.0,17.0,18041.598,20487.0
2015.0,8.0,31.0,18.0,18350.348,20356.0
2015.0,8.0,31.0,19.0,18496.361,19957.0
2015.0,8.0,31.0,20.0,18246.44,19276.0
2015.0,8.0,31.0,21.0,17936.271,19182.0
2015.0,8.0,31.0,22.0,17932.25,18281.0
2015.0,8.0,31.0,23.0,17438.543,16680.0
2015.0,9.0,1.0,0.0,16165.392,15271.0
2015.0,9.0,1.0,1.0,14954.325,14084.0
2015.0,9.0,1.0,2.0,13932.888,13274.0
2015.0,9.0,1.0,3.0,13291.283,12793.0
2015.0,9.0,1.0,4.0,12899.181,12576.0
2015.0,9.0,1.0,5.0,12722.704,12717.0
2015.0,9.0,1.0,6.0,12841.741,13250.0
2015.0,9.0,1.0,7.0,13563.151,14513.0
2015.0,9.0,1.0,8.0,15013.694,15079.0
2015.0,9.0,1.0,9.0,15599.413,15633.0
2015.0,9.0,1.0,10.0,15932.704,16547.0
2015.0,9.0,1.0,11.0,16400.365,17637.0
2015.0,9.0,1.0,12.0,17098.223,18720.0
2015.0,9.0,1.0,13.0,17810.824,19611.0
2015.0,9.0,1.0,14.0,18626.457,20028.0
2015.0,9.0,1.0,15.0,19411.584,20427.0
2015.0,9.0,1.0,16.0,19958.781,20409.0
2015.0,9.0,1.0,17.0,20270.248,20480.0
2015.0,9.0,1.0,18.0,20469.334,20338.0
2015.0,9.0,1.0,19.0,20267.455,20336.0
2015.0,9.0,1.0,20.0,19842.068,19775.0
2015.0,9.0,1.0,21.0,19291.283,19725.0
2015.0,9.0,1.0,22.0,19207.705,18772.0
2015.0,9.0,1.0,23.0,18543.125,17149.0
2015.0,9.0,2.0,0.0,17093.717,15646.0
2015.0,9.0,2.0,1.0,16294.597,14397.0
2015.0,9.0,2.0,2.0,15218.577,13703.0
2015.0,9.0,2.0,3.0,14495.602,13121.0
2015.0,9.0,2.0,4.0,14019.165,12882.0
2015.0,9.0,2.0,5.0,13737.226,12836.0
2015.0,9.0,2.0,6.0,13773.648,13498.0
2015.0,9.0,2.0,7.0,14324.494,14803.0
2015.0,9.0,2.0,8.0,15458.506,15357.0
2015.0,9.0,2.0,9.0,15757.411,15960.0
2015.0,9.0,2.0,10.0,16089.045,16708.0
2015.0,9.0,2.0,11.0,16586.365,17835.0
2015.0,9.0,2.0,12.0,17322.867,18880.0
2015.0,9.0,2.0,13.0,18062.0,19872.0
2015.0,9.0,2.0,14.0,18836.025,20519.0
2015.0,9.0,2.0,15.0,19558.861,20815.0
2015.0,9.0,2.0,16.0,20101.936,20713.0
2015.0,9.0,2.0,17.0,20467.105,20494.0
2015.0,9.0,2.0,18.0,20753.398,20435.0
2015.0,9.0,2.0,19.0,20793.111,20159.0
2015.0,9.0,2.0,20.0,20505.678,19480.0
2015.0,9.0,2.0,21.0,19871.63,19392.0
2015.0,9.0,2.0,22.0,19690.008,18525.0
2015.0,9.0,2.0,23.0,18927.312,16991.0
2015.0,9.0,3.0,0.0,17474.621,15530.0
2015.0,9.0,3.0,1.0,16313.09,14342.0
2015.0,9.0,3.0,2.0,15153.494,13670.0
2015.0,9.0,3.0,3.0,14284.555,13167.0
2015.0,9.0,3.0,4.0,13703.934,12879.0
2015.0,9.0,3.0,5.0,13294.459,12913.0
2015.0,9.0,3.0,6.0,13214.736,13509.0
2015.0,9.0,3.0,7.0,13613.181,14875.0
2015.0,9.0,3.0,8.0,14587.213,15515.0
2015.0,9.0,3.0,9.0,15020.604,15976.0
2015.0,9.0,3.0,10.0,15605.795,16691.0
2015.0,9.0,3.0,11.0,16444.748,17848.0
2015.0,9.0,3.0,12.0,17504.365,18921.0
2015.0,9.0,3.0,13.0,18420.646,19983.0
2015.0,9.0,3.0,14.0,19220.232,20611.0
2015.0,9.0,3.0,15.0,19914.1,20625.0
2015.0,9.0,3.0,16.0,20201.645,20465.0
2015.0,9.0,3.0,17.0,20241.621,20483.0
2015.0,9.0,3.0,18.0,20136.113,20260.0
2015.0,9.0,3.0,19.0,19654.895,20145.0
2015.0,9.0,3.0,20.0,18733.703,19561.0
2015.0,9.0,3.0,21.0,17787.146,19410.0
2015.0,9.0,3.0,22.0,17418.143,18480.0
2015.0,9.0,3.0,23.0,16617.525,17005.0
2015.0,9.0,4.0,0.0,15228.693,15489.0
2015.0,9.0,4.0,1.0,15004.124,14364.0
2015.0,9.0,4.0,2.0,14036.662,13644.0
2015.0,9.0,4.0,3.0,13296.466,13162.0
2015.0,9.0,4.0,4.0,12836.727,12928.0
2015.0,9.0,4.0,5.0,12499.232,12969.0
2015.0,9.0,4.0,6.0,12401.392,13480.0
2015.0,9.0,4.0,7.0,12706.961,14670.0
2015.0,9.0,4.0,8.0,13412.287,15274.0
2015.0,9.0,4.0,9.0,13862.086,15697.0
2015.0,9.0,4.0,10.0,14301.471,16226.0
2015.0,9.0,4.0,11.0,14964.924,17075.0
2015.0,9.0,4.0,12.0,15749.079,17915.0
2015.0,9.0,4.0,13.0,16376.327,18615.0
2015.0,9.0,4.0,14.0,16885.832,19425.0
2015.0,9.0,4.0,15.0,17330.293,19759.0
2015.0,9.0,4.0,16.0,17486.168,19946.0
2015.0,9.0,4.0,17.0,17470.936,19730.0
2015.0,9.0,4.0,18.0,17321.846,18860.0
2015.0,9.0,4.0,19.0,16892.232,17952.0
2015.0,9.0,4.0,20.0,15903.822,17318.0
2015.0,9.0,4.0,21.0,15122.82,17025.0
2015.0,9.0,4.0,22.0,14643.962,16437.0
2015.0,9.0,4.0,23.0,13972.647,15252.0
2015.0,9.0,5.0,0.0,12993.5205,13914.0
2015.0,9.0,5.0,1.0,13937.039,12864.0
2015.0,9.0,5.0,2.0,13014.1045,12162.0
2015.0,9.0,5.0,3.0,12363.039,11642.0
2015.0,9.0,5.0,4.0,11971.809,11377.0
2015.0,9.0,5.0,5.0,11714.196,11205.0
2015.0,9.0,5.0,6.0,11636.915,11225.0
2015.0,9.0,5.0,7.0,11815.448,11519.0
2015.0,9.0,5.0,8.0,12218.556,11679.0
2015.0,9.0,5.0,9.0,12508.1045,12433.0
2015.0,9.0,5.0,10.0,13256.592,13481.0
2015.0,9.0,5.0,11.0,14071.9795,14524.0
2015.0,9.0,5.0,12.0,14857.148,15380.0
2015.0,9.0,5.0,13.0,15535.839,16152.0
2015.0,9.0,5.0,14.0,16064.156,16776.0
2015.0,9.0,5.0,15.0,16474.055,17275.0
2015.0,9.0,5.0,16.0,16778.324,17592.0
2015.0,9.0,5.0,17.0,16977.67,17806.0
2015.0,9.0,5.0,18.0,17096.285,17788.0
2015.0,9.0,5.0,19.0,17008.35,17419.0
2015.0,9.0,5.0,20.0,16711.44,16782.0
2015.0,9.0,5.0,21.0,16289.751,16562.0
2015.0,9.0,5.0,22.0,16163.605,15767.0
2015.0,9.0,5.0,23.0,15693.4375,14665.0
2015.0,9.0,6.0,0.0,14775.536,13521.0
2015.0,9.0,6.0,1.0,13999.371,12573.0
2015.0,9.0,6.0,2.0,13118.878,11794.0
2015.0,9.0,6.0,3.0,12497.769,11339.0
2015.0,9.0,6.0,4.0,12128.955,11079.0
2015.0,9.0,6.0,5.0,11880.331,10880.0
2015.0,9.0,6.0,6.0,11765.639,10887.0
2015.0,9.0,6.0,7.0,11898.1045,11027.0
2015.0,9.0,6.0,8.0,12341.151,11105.0
2015.0,9.0,6.0,9.0,12636.357,11975.0
2015.0,9.0,6.0,10.0,13551.129,13198.0
2015.0,9.0,6.0,11.0,14578.184,14297.0
2015.0,9.0,6.0,12.0,15496.212,15434.0
2015.0,9.0,6.0,13.0,16314.607,16462.0
2015.0,9.0,6.0,14.0,17008.191,17251.0
2015.0,9.0,6.0,15.0,17503.752,17860.0
2015.0,9.0,6.0,16.0,17671.979,18273.0
2015.0,9.0,6.0,17.0,17727.252,18549.0
2015.0,9.0,6.0,18.0,17712.357,18551.0
2015.0,9.0,6.0,19.0,17468.404,18117.0
2015.0,9.0,6.0,20.0,17057.512,17292.0
2015.0,9.0,6.0,21.0,16428.781,16962.0
2015.0,9.0,6.0,22.0,16478.648,16109.0
2015.0,9.0,6.0,23.0,15959.1875,15016.0
2015.0,9.0,7.0,0.0,14960.551,13837.0
2015.0,9.0,7.0,1.0,13937.098,12802.0
2015.0,9.0,7.0,2.0,13063.61,12025.0
2015.0,9.0,7.0,3.0,12471.498,11420.0
2015.0,9.0,7.0,4.0,12114.728,11201.0
2015.0,9.0,7.0,5.0,11921.888,11090.0
2015.0,9.0,7.0,6.0,11981.916,11138.0
2015.0,9.0,7.0,7.0,12476.289,11369.0
2015.0,9.0,7.0,8.0,13442.95,11452.0
2015.0,9.0,7.0,9.0,13896.703,12207.0
2015.0,9.0,7.0,10.0,14257.466,13580.0
2015.0,9.0,7.0,11.0,14653.583,14965.0
2015.0,9.0,7.0,12.0,15115.267,16335.0
2015.0,9.0,7.0,13.0,15503.742,17434.0
2015.0,9.0,7.0,14.0,15929.15,18137.0
2015.0,9.0,7.0,15.0,16330.452,18736.0
2015.0,9.0,7.0,16.0,16555.701,19163.0
2015.0,9.0,7.0,17.0,16727.104,19492.0
2015.0,9.0,7.0,18.0,16870.889,19614.0
2015.0,9.0,7.0,19.0,16852.21,19230.0
2015.0,9.0,7.0,20.0,16477.203,18600.0
2015.0,9.0,7.0,21.0,16181.315,18447.0
2015.0,9.0,7.0,22.0,16440.129,17456.0
2015.0,9.0,7.0,23.0,16032.38,16091.0
2015.0,9.0,8.0,0.0,14881.7705,14818.0
2015.0,9.0,8.0,1.0,13585.226,13826.0
2015.0,9.0,8.0,2.0,12712.383,13048.0
2015.0,9.0,8.0,3.0,12148.411,12645.0
2015.0,9.0,8.0,4.0,11838.94,12318.0
2015.0,9.0,8.0,5.0,11699.101,12470.0
2015.0,9.0,8.0,6.0,11834.231,13062.0
2015.0,9.0,8.0,7.0,12532.2295,14449.0
2015.0,9.0,8.0,8.0,13963.157,15091.0
2015.0,9.0,8.0,9.0,14554.0205,15727.0
2015.0,9.0,8.0,10.0,14847.249,16706.0
2015.0,9.0,8.0,11.0,15266.332,17967.0
2015.0,9.0,8.0,12.0,15833.743,19029.0
2015.0,9.0,8.0,13.0,16337.59,20034.0
2015.0,9.0,8.0,14.0,16919.06,20686.0
2015.0,9.0,8.0,15.0,17491.893,20899.0
2015.0,9.0,8.0,16.0,17806.074,20733.0
2015.0,9.0,8.0,17.0,17975.334,20775.0
2015.0,9.0,8.0,18.0,18084.39,20651.0
2015.0,9.0,8.0,19.0,17917.982,20330.0
2015.0,9.0,8.0,20.0,17378.541,19828.0
2015.0,9.0,8.0,21.0,16958.447,19749.0
2015.0,9.0,8.0,22.0,17061.395,18666.0
2015.0,9.0,8.0,23.0,16431.193,17088.0
2015.0,9.0,9.0,0.0,15045.507,15584.0
2015.0,9.0,9.0,1.0,13687.995,14431.0
2015.0,9.0,9.0,2.0,12748.761,13724.0
2015.0,9.0,9.0,3.0,12116.726,13121.0
2015.0,9.0,9.0,4.0,11725.56,12710.0
2015.0,9.0,9.0,5.0,11502.108,12893.0
2015.0,9.0,9.0,6.0,11518.258,13503.0
2015.0,9.0,9.0,7.0,11981.914,14827.0
2015.0,9.0,9.0,8.0,13042.514,15430.0
2015.0,9.0,9.0,9.0,13544.695,15847.0
2015.0,9.0,9.0,10.0,13849.054,16563.0
2015.0,9.0,9.0,11.0,14285.318,17341.0
2015.0,9.0,9.0,12.0,14791.728,18007.0
2015.0,9.0,9.0,13.0,15201.338,18620.0
2015.0,9.0,9.0,14.0,15633.7705,19010.0
2015.0,9.0,9.0,15.0,16027.834,19032.0
2015.0,9.0,9.0,16.0,16275.583,18926.0
2015.0,9.0,9.0,17.0,16441.422,18799.0
2015.0,9.0,9.0,18.0,16602.105,18464.0
2015.0,9.0,9.0,19.0,16655.441,17960.0
2015.0,9.0,9.0,20.0,16301.47,17755.0
2015.0,9.0,9.0,21.0,16064.55,17777.0
2015.0,9.0,9.0,22.0,16111.797,16920.0
2015.0,9.0,9.0,23.0,15471.031,15590.0
2015.0,9.0,10.0,0.0,14293.599,14307.0
2015.0,9.0,10.0,1.0,12410.52,13383.0
2015.0,9.0,10.0,2.0,11581.596,12795.0
