day,hour,y_hat,y,y_hat_lower,y_hat_upper,p_values
2016-10-11,10.0,10890.603,10731.0,10373.281421018695,11409.264589110635,0.27342
2016-10-11,11.0,11023.072,11015.0,10522.468625437805,11525.147241542038,0.48894
2016-10-11,12.0,11229.035,11227.0,10719.57071993153,11749.073656228577,0.49732
2016-10-11,13.0,11318.443,11332.0,10786.563088705087,11854.672628231538,0.52098
2016-10-11,14.0,11361.967,11427.0,10818.262961984301,11904.308295122364,0.59478
2016-10-11,15.0,11427.311,11568.0,10869.574139871489,11983.889228559385,0.6906
2016-10-11,16.0,11393.542,11606.0,10800.434948446353,11980.01777875534,0.76012
2016-10-11,17.0,11321.532,11553.0,10659.484757450202,11975.87103609016,0.75408
2016-10-11,18.0,11297.313,11495.0,10579.721710103977,12009.51358511907,0.70668
2016-10-11,19.0,11277.166,11347.0,10533.253481003043,12021.661877259548,0.57388
2016-10-11,20.0,11427.116,11552.0,10694.29261515424,12164.094068213288,0.6311
2016-10-11,21.0,11568.628,11635.0,10861.97167547818,12273.992461808968,0.57228
2016-10-11,22.0,11252.207,11272.0,10550.040329858106,11952.14799821025,0.52064
2016-10-11,23.0,10631.996,10697.0,9914.616636110479,11343.718200217101,0.571
2016-10-12,0.0,10012.36,9938.0,9508.133816106518,10516.6483587441,0.38482
2016-10-12,1.0,9187.359,9197.0,8720.964986871319,9655.277856457695,0.5154
2016-10-12,2.0,8686.227,8652.0,8256.482309876355,9114.87883347034,0.43632
2016-10-12,3.0,8354.082,8319.0,7947.517356195995,8758.160780050113,0.43028
2016-10-12,4.0,8166.427,8146.0,7777.677678254344,8558.05408098347,0.45706
2016-10-12,5.0,8114.839,8112.0,7725.612279659258,8506.69422201903,0.49088
2016-10-12,6.0,8323.703,8314.0,7930.314942306341,8717.222735556616,0.47886
2016-10-12,7.0,9022.881,8959.0,8593.512135549781,9452.694442414631,0.38258
2016-10-12,8.0,10156.382,10083.0,9659.060771803188,10657.51444966568,0.38552
2016-10-12,9.0,10759.805,10604.0,10245.53870203613,11277.40932484338,0.27408
2016-10-12,10.0,11021.755,10959.0,10537.62738575945,11510.20338866383,0.40014
2016-10-12,11.0,11182.85,11261.0,10716.169920699125,11655.693859514837,0.62904
2016-10-12,12.0,11309.852,11524.0,10828.134455074285,11797.683171547334,0.80758
2016-10-12,13.0,11331.7,11612.0,10821.58247492825,11843.85239715486,0.86034
2016-10-12,14.0,11292.755,11665.0,10763.605531090163,11817.18139330919,0.91884
2016-10-12,15.0,11344.97,11589.0,10797.080219112826,11887.688777546524,0.81254
2016-10-12,16.0,11283.273,11482.0,10699.088186433128,11861.343311810037,0.75234
2016-10-12,17.0,11196.397,11405.0,10553.562252112102,11833.1338424217,0.73966
2016-10-12,18.0,11194.952,11222.0,10506.629378441337,11881.412924631177,0.53292
2016-10-12,19.0,11174.997,11006.0,10455.408750301403,11884.934618699246,0.32114
2016-10-12,20.0,11393.806,11125.0,10666.12204629778,12114.195035516153,0.232
2016-10-12,21.0,11584.102,11074.0,10911.821168655733,12260.207274825416,0.06826
2016-10-12,22.0,11289.332,10782.0,10616.796776665053,11968.029564773386,0.07024
2016-10-12,23.0,10764.158,10248.0,10067.844291042109,11475.822962009248,0.07502
2016-10-13,0.0,9679.466,9489.0,9134.69570342887,10225.134441446931,0.24298
2016-10-13,1.0,8937.371,8805.0,8445.788763219589,9433.779067375388,0.29784
2016-10-13,2.0,8408.981,8352.0,7956.452326869054,8865.490493135385,0.40148
2016-10-13,3.0,8103.2837,8035.0,7675.442675602269,8534.396200927064,0.37496
2016-10-13,4.0,7933.649,7871.0,7528.160437521445,8338.72780913183,0.38126
2016-10-13,5.0,7870.947,7868.0,7462.636526748945,8276.376062664074,0.4915
2016-10-13,6.0,8055.8027,8083.0,7641.943592894786,8467.951505243083,0.54962
2016-10-13,7.0,8694.998,8747.0,8240.724514304296,9150.12827613935,0.58604
2016-10-13,8.0,9673.625,9890.0,9145.149091964804,10212.05767915646,0.78322
2016-10-13,9.0,10186.692,10419.0,9640.664544413174,10742.911497984322,0.79002
2016-10-13,10.0,10426.055,10615.0,9910.185936653133,10943.776934130647,0.75728
2016-10-13,11.0,10589.414,10703.0,10082.408493233008,11095.149063703737,0.66488
2016-10-13,12.0,10771.759,10755.0,10247.23689249822,11296.07445029373,0.47216
2016-10-13,13.0,10766.655,10735.0,10221.273068179502,11314.931761345024,0.45254
2016-10-13,14.0,10716.614,10700.0,10158.738473450736,11275.789685010155,0.47652
2016-10-13,15.0,10768.476,10725.0,10187.18584944039,11353.529169066851,0.44478
