year,month,day,hour,y_hat,y
2015.0,1.0,18.0,20.0,4103.108,3214.0
2015.0,1.0,18.0,21.0,3977.1702,3133.0
2015.0,1.0,18.0,22.0,3819.6191,3059.0
2015.0,1.0,18.0,23.0,3622.418,2919.0
2015.0,1.0,19.0,0.0,3177.4485,2786.0
2015.0,1.0,19.0,1.0,3022.6543,2691.0
2015.0,1.0,19.0,2.0,2927.9106,2634.0
2015.0,1.0,19.0,3.0,2872.827,2635.0
2015.0,1.0,19.0,4.0,2855.1084,2674.0
2015.0,1.0,19.0,5.0,2912.1902,2784.0
2015.0,1.0,19.0,6.0,3087.017,2951.0
2015.0,1.0,19.0,7.0,3416.2676,3226.0
2015.0,1.0,19.0,8.0,3554.8064,3449.0
2015.0,1.0,19.0,9.0,3485.996,3472.0
2015.0,1.0,19.0,10.0,3447.7021,3497.0
2015.0,1.0,19.0,11.0,3447.537,3443.0
2015.0,1.0,19.0,12.0,3429.9678,3326.0
2015.0,1.0,19.0,13.0,3421.2527,3256.0
2015.0,1.0,19.0,14.0,3437.5613,3181.0
2015.0,1.0,19.0,15.0,3455.366,3119.0
2015.0,1.0,19.0,16.0,3478.7432,3039.0
2015.0,1.0,19.0,17.0,3524.1567,3057.0
2015.0,1.0,19.0,18.0,3650.6248,3178.0
2015.0,1.0,19.0,19.0,3762.9268,3381.0
2015.0,1.0,19.0,20.0,3728.834,3404.0
2015.0,1.0,19.0,21.0,3635.9329,3404.0
2015.0,1.0,19.0,22.0,3430.4485,3297.0
2015.0,1.0,19.0,23.0,3173.8862,3148.0
2015.0,1.0,20.0,0.0,3187.5696,2942.0
2015.0,1.0,20.0,1.0,3063.2007,2826.0
2015.0,1.0,20.0,2.0,3009.4075,2744.0
2015.0,1.0,20.0,3.0,2995.8152,2691.0
2015.0,1.0,20.0,4.0,3011.7056,2711.0
2015.0,1.0,20.0,5.0,3098.3374,2785.0
2015.0,1.0,20.0,6.0,3307.1792,2955.0
2015.0,1.0,20.0,7.0,3651.0417,3283.0
2015.0,1.0,20.0,8.0,3857.3855,3412.0
2015.0,1.0,20.0,9.0,3817.0974,3382.0
2015.0,1.0,20.0,10.0,3748.8408,3352.0
2015.0,1.0,20.0,11.0,3682.1672,3286.0
2015.0,1.0,20.0,12.0,3576.337,3167.0
2015.0,1.0,20.0,13.0,3474.1816,3110.0
2015.0,1.0,20.0,14.0,3401.5847,3063.0
2015.0,1.0,20.0,15.0,3345.1072,3006.0
2015.0,1.0,20.0,16.0,3316.479,2971.0
2015.0,1.0,20.0,17.0,3330.502,2959.0
2015.0,1.0,20.0,18.0,3486.5483,3102.0
2015.0,1.0,20.0,19.0,3699.8953,3308.0
2015.0,1.0,20.0,20.0,3797.3992,3314.0
2015.0,1.0,20.0,21.0,3747.815,3274.0
2015.0,1.0,20.0,22.0,3644.7087,3152.0
2015.0,1.0,20.0,23.0,3455.983,2990.0
2015.0,1.0,21.0,0.0,3290.652,2800.0
2015.0,1.0,21.0,1.0,3176.5088,2675.0
2015.0,1.0,21.0,2.0,3121.0781,2603.0
2015.0,1.0,21.0,3.0,3106.339,2557.0
2015.0,1.0,21.0,4.0,3116.3564,2553.0
2015.0,1.0,21.0,5.0,3185.7515,2631.0
2015.0,1.0,21.0,6.0,3367.5347,2832.0
2015.0,1.0,21.0,7.0,3637.0957,3159.0
2015.0,1.0,21.0,8.0,3841.9802,3364.0
2015.0,1.0,21.0,9.0,3864.3809,3331.0
2015.0,1.0,21.0,10.0,3856.6047,3313.0
2015.0,1.0,21.0,11.0,3836.7595,3325.0
2015.0,1.0,21.0,12.0,3763.7961,3265.0
2015.0,1.0,21.0,13.0,3678.115,3180.0
2015.0,1.0,21.0,14.0,3589.7957,3149.0
2015.0,1.0,21.0,15.0,3500.895,3184.0
2015.0,1.0,21.0,16.0,3462.1755,3207.0
2015.0,1.0,21.0,17.0,3513.4866,3253.0
2015.0,1.0,21.0,18.0,3779.8896,3330.0
2015.0,1.0,21.0,19.0,4094.9246,3485.0
2015.0,1.0,21.0,20.0,4214.175,3493.0
