ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value
2016-09-04 19:00:00,3618.0,3064.4374988412683,2374.16237983445,3804.0830672697466,3912.993806134784,3222.7186871279655,4652.639374563262,0.07801637205246273,0.8394620320373207
2016-09-04 20:00:00,3405.0,3083.500252441691,2381.646835727403,3824.326526184759,3929.8086096172565,3227.9551929029685,4670.634883360324,0.07775266229311453,0.7160628799764748
2016-09-04 21:00:00,3302.0,3049.0518566110154,2369.183166789571,3795.782370328891,3901.209812107417,3221.3411222859722,4647.940325825292,0.07738909605059158,0.6752510880021321
2016-09-04 22:00:00,3175.0,2950.017096483868,2221.495695008903,3703.391336580343,3800.7270677716424,3072.205666296678,4554.101307868117,0.07747293095841261,0.6514110904585655
2016-09-04 23:00:00,3011.0,2800.192126864093,2112.907423022761,3516.845948621752,3652.08622607177,2964.801522230438,4368.7400478294285,0.07754346213177682,0.6498300984836725
2016-09-05 00:00:00,2782.0,2629.7175463361013,1894.7060517895036,3367.0056157962676,3482.4250337505478,2747.4135392039498,4219.713103210714,0.07735931630739983,0.604536145882635
2016-09-05 01:00:00,2575.0,2470.5169190340775,1755.3969815778096,3203.189412813041,3326.623443330153,2611.503505873885,4059.2959371091165,0.07753426619791706,0.5733744607989797
2016-09-05 02:00:00,2407.0,2347.597366350381,1589.6370990081348,3064.963191001658,3198.927256099411,2440.9669887571645,3916.2930807506877,0.07754431326086364,0.5410982629564098
2016-09-05 03:00:00,2341.0,2279.2682984725334,1608.8432428342724,3067.3422423441607,3128.6243954791953,2458.199339840934,3916.6983393508226,0.07742855101617685,0.5431943621193235
2016-09-05 04:00:00,2270.0,2279.272398402873,1574.8269972387577,3046.874658199522,3128.567649045547,2424.1222478814316,3896.1699088421956,0.0775654178410837,0.49355938273101263
2016-09-05 05:00:00,2262.0,2353.178829456667,1599.2582697052535,3061.5321866203585,3209.7165486808094,2455.795988929396,3918.069905844501,0.07706282486329492,0.43651140053022575
2016-09-05 06:00:00,2270.0,2490.349744604194,1786.4145482878466,3210.307347080265,3347.9182139999352,2643.983017683588,4067.8758164760065,0.07677874306917574,0.3458148490591252
2016-09-05 07:00:00,2277.0,2661.105162086123,1955.3528083913852,3371.3078363677905,3517.9868271774762,2812.2344734827384,4228.189501459144,0.07706856015299218,0.24343639783706872
2016-09-05 08:00:00,2287.0,2826.545503929257,2101.2011085503073,3602.8937247814706,3674.7103692554756,2949.3659738765264,4451.058590107689,0.07763521404581462,0.17855096461410597
2016-09-05 09:00:00,2419.0,2956.963817669642,2274.1366095646717,3688.7371089796065,3811.1839644267625,3128.356756321792,4542.957255736727,0.07708088318658832,0.16484654253382108
2016-09-05 10:00:00,2708.0,3045.2728450402237,2352.5359065361044,3783.909822811264,3896.8595271767554,3204.122588672636,4635.496504947796,0.07759853841096277,0.2729415062167634
2016-09-05 11:00:00,3024.0,3104.6084829610404,2369.328394608421,3831.0295534233605,3959.0007148151703,3223.720626462551,4685.421785277491,0.07711462246185109,0.4437976996909633
2016-09-05 12:00:00,3337.0,3152.6357639519824,2424.8615024445344,3903.7878594112753,4001.1254866220816,3273.351225114633,4752.277582081374,0.07823407277371884,0.6253333737317408
2016-09-05 13:00:00,3600.0,3196.6435146772715,2440.256188930682,3970.6619191178283,4054.107478042634,3297.7201522960445,4828.125882483191,0.077077427287995,0.7503323781466269
2016-09-05 14:00:00,3823.0,3232.0489754799473,2518.2534327784283,3978.8756824961915,4090.1422146793093,3376.34667197779,4836.968921695553,0.0772330613277665,0.8501325736894088
2016-09-05 15:00:00,4004.0,3253.6429113324416,2528.0164880715133,3980.808614817578,4110.121105007017,3384.4946817460886,4837.286808492153,0.077578991546968,0.9072194219396195
