year,month,day,hour,y_hat,y
2017.0,2.0,19.0,11.0,2138.3682,1679.0
2017.0,2.0,19.0,12.0,2123.8054,1674.0
2017.0,2.0,19.0,13.0,2103.6501,1643.0
2017.0,2.0,19.0,14.0,2071.2075,1618.0
2017.0,2.0,19.0,15.0,2034.898,1571.0
2017.0,2.0,19.0,16.0,2015.0554,1543.0
2017.0,2.0,19.0,17.0,2036.3871,1563.0
2017.0,2.0,19.0,18.0,2103.0596,1603.0
2017.0,2.0,19.0,19.0,2216.6475,1707.0
2017.0,2.0,19.0,20.0,2269.484,1775.0
2017.0,2.0,19.0,21.0,2256.2268,1751.0
2017.0,2.0,19.0,22.0,2203.666,1725.0
2017.0,2.0,19.0,23.0,2120.898,1662.0
2017.0,2.0,20.0,0.0,2094.6833,1632.0
2017.0,2.0,20.0,1.0,2024.3048,1579.0
2017.0,2.0,20.0,2.0,1990.9606,1576.0
2017.0,2.0,20.0,3.0,1978.0707,1572.0
2017.0,2.0,20.0,4.0,1983.2783,1583.0
2017.0,2.0,20.0,5.0,2025.9567,1642.0
2017.0,2.0,20.0,6.0,2139.9265,1751.0
2017.0,2.0,20.0,7.0,2326.377,1918.0
2017.0,2.0,20.0,8.0,2424.4795,2031.0
2017.0,2.0,20.0,9.0,2426.536,2077.0
2017.0,2.0,20.0,10.0,2424.0127,2105.0
2017.0,2.0,20.0,11.0,2410.5789,2116.0
2017.0,2.0,20.0,12.0,2375.853,2069.0
2017.0,2.0,20.0,13.0,2343.4846,2034.0
2017.0,2.0,20.0,14.0,2309.4575,1987.0
2017.0,2.0,20.0,15.0,2274.1921,1953.0
2017.0,2.0,20.0,16.0,2244.037,1892.0
2017.0,2.0,20.0,17.0,2247.838,1882.0
2017.0,2.0,20.0,18.0,2300.9973,1892.0
2017.0,2.0,20.0,19.0,2385.6948,1989.0
2017.0,2.0,20.0,20.0,2406.048,2037.0
2017.0,2.0,20.0,21.0,2348.028,1990.0
2017.0,2.0,20.0,22.0,2262.8723,1895.0
2017.0,2.0,20.0,23.0,2145.2163,1791.0
2017.0,2.0,21.0,0.0,2040.66,1676.0
2017.0,2.0,21.0,1.0,1961.9545,1610.0
2017.0,2.0,21.0,2.0,1916.7955,1565.0
2017.0,2.0,21.0,3.0,1890.8396,1538.0
2017.0,2.0,21.0,4.0,1889.9421,1538.0
2017.0,2.0,21.0,5.0,1932.1732,1580.0
2017.0,2.0,21.0,6.0,2051.7786,1691.0
2017.0,2.0,21.0,7.0,2253.0076,1901.0
2017.0,2.0,21.0,8.0,2356.9246,2016.0
2017.0,2.0,21.0,9.0,2362.697,2013.0
